,0
0,0.10724282264709473
1,0.14258265495300293
2,0.21741414070129395
3,0.17981505393981934
4,0.23226404190063477
5,0.0933234691619873
6,0.26496195793151855
7,0.2724578380584717
8,0.1346585750579834
9,0.22801589965820312
10,0.10786771774291992
11,0.18799066543579102
12,0.21028780937194824
13,0.2736811637878418
14,0.21607661247253418
15,0.27286505699157715
16,0.17273998260498047
17,0.2302107810974121
18,0.10142254829406738
19,0.22947382926940918
20,0.14867305755615234
21,0.09623384475708008
22,0.24286699295043945
23,0.12725210189819336
24,0.13854408264160156
25,0.1336989402770996
26,0.06862998008728027
27,0.2236013412475586
28,0.2434558868408203
29,0.10678720474243164
30,0.22750115394592285
31,0.1159975528717041
32,0.2297205924987793
33,0.274430513381958
34,0.25485944747924805
35,0.19131255149841309
36,0.07086515426635742
37,0.08864164352416992
38,0.16747593879699707
39,0.2208559513092041
40,0.2659437656402588
41,0.25516462326049805
42,0.16103649139404297
43,0.21185994148254395
44,0.19595575332641602
45,0.093780517578125
46,0.06717729568481445
47,0.2231273651123047
48,0.13989043235778809
49,0.26517629623413086
50,0.07465529441833496
51,0.27686142921447754
52,0.22045469284057617
53,0.10367274284362793
54,0.15801739692687988
55,0.09669876098632812
56,0.23276281356811523
57,0.13851428031921387
58,0.07518601417541504
59,0.24276161193847656
60,0.23936676979064941
61,0.25212526321411133
62,0.08147478103637695
63,0.23611736297607422
64,0.29140472412109375
65,0.23388338088989258
66,0.22806143760681152
67,0.07935166358947754
68,0.11111831665039062
69,0.16667675971984863
70,0.23129653930664062
71,0.19572925567626953
72,0.2606062889099121
