,runTime
0,7.721344470977783
1,50.004809617996216
2,13.066997766494751
3,38.41301345825195
4,50.39862060546875
5,24.47124981880188
6,22.513887405395508
7,53.823222160339355
8,64.6679265499115
9,59.10335373878479
10,55.71826958656311
11,42.86258935928345
12,30.688541173934937
13,64.86663484573364
14,59.65433359146118
15,8.20940613746643
16,41.48888301849365
17,22.715501308441162
18,38.026235580444336
19,52.725682735443115
