,0
0,0.054685115814208984
1,0.07130932807922363
2,0.07526850700378418
3,0.11345338821411133
4,0.08161473274230957
5,0.03791308403015137
6,0.10003161430358887
7,0.0984807014465332
8,0.06635570526123047
9,0.07643485069274902
10,0.047182321548461914
11,0.08949065208435059
12,0.07738876342773438
13,0.09920954704284668
14,0.07585811614990234
15,0.06262469291687012
16,0.08464312553405762
17,0.07362198829650879
18,0.04795646667480469
19,0.09350013732910156
20,0.07078075408935547
21,0.04866504669189453
22,0.07484245300292969
23,0.06046271324157715
24,0.07696700096130371
25,0.059407949447631836
26,0.03168225288391113
27,0.08923077583312988
28,0.0758049488067627
29,0.050191402435302734
30,0.07159876823425293
31,0.04784750938415527
32,0.0731198787689209
33,0.04472827911376953
34,0.06857895851135254
35,0.07419514656066895
36,0.037407875061035156
37,0.04762840270996094
38,0.0857996940612793
39,0.0830690860748291
40,0.06984400749206543
41,0.07098960876464844
42,0.08350491523742676
43,0.07960104942321777
44,0.07976889610290527
45,0.04539775848388672
46,0.03023695945739746
47,0.08146357536315918
48,0.0615239143371582
49,0.0364069938659668
50,0.03268265724182129
51,0.06701111793518066
52,0.09265446662902832
53,0.05202031135559082
54,0.08610749244689941
55,0.04969072341918945
56,0.08165621757507324
57,0.06726360321044922
58,0.0378570556640625
59,0.09363675117492676
60,0.07742118835449219
61,0.07231903076171875
62,0.034253597259521484
63,0.12336206436157227
64,0.057149410247802734
65,0.08455252647399902
66,0.07398581504821777
67,0.029195785522460938
68,0.057039737701416016
69,0.08172035217285156
70,0.0969688892364502
71,0.07932376861572266
72,0.10054612159729004
