,0
0,0.6446131042832076
1,0.6174771006096831
2,0.4084479273164578
3,0.641014959864414
4,0.45676087638340784
5,0.6046220098694207
6,0.5922298635750616
7,0.4450035038310483
8,0.46873047272519525
9,0.2794718149531008
10,0.2840309242198694
11,0.40152391079235633
12,0.5646741567063309
13,0.2746092619621166
14,0.31722540953549305
15,0.8079172750522883
16,0.5931971344385026
17,0.6185335541083516
18,0.0
19,0.027701395760507983
20,0.6240649730187857
21,0.4450035038310483
22,0.6855475737528038
23,0.4450035038310483
24,0.3484807686134405
25,0.6142625397845877
26,0.01551042539008172
27,0.16357394863977776
28,0.6174771006096831
29,0.5994314564438182
30,0.32652919140230663
31,0.596225178930806
32,0.5417902977074641
33,0.26780754761443876
34,0.5994314564438182
35,0.6328433175409619
36,0.006322864373729411
37,0.5065995680108021
38,0.6044356847322462
39,0.5180587167976318
40,0.4053255041242968
41,0.08391288907135143
42,0.3520087714812882
43,0.0
44,0.36317499692348676
45,0.4450035038310483
46,0.5994314564438182
47,0.36317499692348676
48,0.5417902977074641
49,0.6325669965627243
50,0.5994314564438182
51,0.5024797598234128
52,0.5994314564438182
53,0.459150836018424
54,0.45587111145616227
55,0.4930542102393613
56,0.5885775252482318
57,0.5962074797192918
58,0.5043371006596449
59,0.23482467143584992
60,0.5969654144695589
61,0.33733532259880644
62,0.03688777274846238
63,0.45676087638340784
64,0.321097993156231
65,0.5854198015244223
66,0.6323346345641132
67,0.6206392771772372
68,0.6552627604672959
69,0.5895309427220131
70,0.6055896171278177
71,0.6485108542690382
72,0.5417902977074641
73,0.814691967328803
74,0.49237621447616686
75,0.39757496570697276
76,0.38537200681568556
77,0.3871987740801077
78,0.0
79,0.39757496570697276
80,0.47204439144370414
81,0.4930542102393613
82,0.309116175337424
83,0.14687879280191898
84,0.6012031905698315
85,0.5994314564438182
86,0.0
87,0.4930542102393613
88,0.6423866056808762
89,0.4201394762316545
90,0.5036368570462968
91,0.12055266155559254
92,0.29847312206428656
93,0.07299659097925665
94,0.520727143617497
95,0.06658341046910007
96,0.4930542102393613
97,0.191270003454094
98,0.321097993156231
99,0.6066502865907513
100,0.5886787701781514
101,0.4450035038310483
102,0.12055266155559254
103,0.2940006837225203
104,0.4236412562364005
